prime,A,x0,trials,cycles,mul_count,inv_count,branch_count,opcount_m3,batch_time_ms,method
1028843,915913,96493,6428,334,66,0,0,66.000,285.03,bruteforce
1028843,309701,672242,153,708,66,0,0,66.000,285.03,bruteforce
1028843,176497,46597,2277,333,66,0,0,66.000,285.03,bruteforce
1028843,220016,723770,3854,291,66,0,0,66.000,285.03,bruteforce
1028843,452961,752691,1563,333,66,0,0,66.000,285.03,bruteforce
1028843,108435,163770,36951,292,66,0,0,66.000,285.03,bruteforce
1028843,366295,372530,16632,291,66,0,0,66.000,285.03,bruteforce
1028843,354598,748798,29308,333,66,0,0,66.000,285.03,bruteforce
1028843,166686,281127,3929,333,66,0,0,66.000,285.03,bruteforce
1028843,141378,991051,3347,291,66,0,0,66.000,285.03,bruteforce
1028843,15409,220840,10634,333,66,0,0,66.000,285.03,bruteforce
1033007,881260,917184,9795,292,66,0,0,66.000,138.01,bruteforce
1033007,522973,169731,2654,333,66,0,0,66.000,138.01,bruteforce
1033007,488619,641228,2059,292,66,0,0,66.000,138.01,bruteforce
1033007,441001,573281,4067,334,66,0,0,66.000,138.01,bruteforce
1033007,791483,678179,592,333,66,0,0,66.000,138.01,bruteforce
1033007,120875,864042,6340,333,66,0,0,66.000,138.01,bruteforce
1033007,859524,242762,295,333,66,0,0,66.000,138.01,bruteforce
1033007,227911,616110,1857,334,66,0,0,66.000,138.01,bruteforce
1033007,550739,60032,3903,334,66,0,0,66.000,138.01,bruteforce
1033007,369612,442622,13111,750,66,0,0,66.000,138.01,bruteforce
1033007,672360,118992,2142,292,66,0,0,66.000,138.01,bruteforce
1033007,379437,754317,8558,292,66,0,0,66.000,138.01,bruteforce
1033007,705636,282673,9442,291,66,0,0,66.000,138.01,bruteforce
1033007,670690,852632,3335,750,66,0,0,66.000,138.01,bruteforce
1033007,293641,89316,1119,333,66,0,0,66.000,138.01,bruteforce
1033007,673186,342301,3319,292,66,0,0,66.000,138.01,bruteforce
1033007,742229,462867,3091,709,66,0,0,66.000,138.01,bruteforce
1033007,761894,288682,4306,333,66,0,0,66.000,138.01,bruteforce
1033007,724459,15692,1963,291,66,0,0,66.000,138.01,bruteforce
1033007,678038,770388,50,334,66,0,0,66.000,138.01,bruteforce
1033421,1024257,510103,105,17959,1263,3,49,1335.250,0.60,x16_nonsplit_halving
1033421,1024257,190717,40,13310,745,0,35,753.750,0.60,x16_nonsplit_halving
1033421,928433,500250,149,19518,1611,3,67,1687.750,0.60,x16_nonsplit_halving
1033421,928433,393443,47,12209,681,0,29,688.250,0.60,x16_nonsplit_halving
1033421,437322,812691,42,13392,1011,3,35,1079.750,0.60,x16_nonsplit_halving
1033421,437322,34301,43,11792,721,0,31,728.750,0.60,x16_nonsplit_halving
1033421,57786,915318,355,13434,1023,3,37,1092.250,0.60,x16_nonsplit_halving
1033421,57786,667959,44,11833,761,0,33,769.250,0.60,x16_nonsplit_halving
1033421,535832,238889,116,14208,1143,3,43,1213.750,0.60,x16_nonsplit_halving
1033421,535832,704236,59,12809,813,0,37,822.250,0.60,x16_nonsplit_halving
1033421,335498,496859,374,17977,1611,3,66,1687.500,0.60,x16_nonsplit_halving
1033421,335498,642077,54,11667,727,0,32,735.000,0.60,x16_nonsplit_halving
1033421,353629,290448,174,13292,1088,3,39,1157.750,0.60,x16_nonsplit_halving
1033421,353629,300805,46,11351,807,0,36,816.000,0.60,x16_nonsplit_halving
1033421,69311,73560,337,15375,1257,3,48,1329.000,0.60,x16_nonsplit_halving
1033421,373240,75101,7,15584,1236,3,48,1308.000,0.60,x16_nonsplit_halving
1033421,69311,449252,48,12768,813,0,37,822.250,0.60,x16_nonsplit_halving
1033421,373240,373540,1,11851,761,0,33,769.250,0.60,x16_nonsplit_halving
1033421,215410,994660,20,14977,1180,3,44,1251.000,0.60,x16_nonsplit_halving
1033421,215410,184130,41,12375,841,0,37,850.250,0.60,x16_nonsplit_halving
1033663,545835,138804,1556,334,66,0,0,66.000,185.39,bruteforce
1033663,745061,429085,2556,333,66,0,0,66.000,185.39,bruteforce
1033663,1005163,515315,20174,333,66,0,0,66.000,185.39,bruteforce
1033663,479288,878247,6162,291,66,0,0,66.000,185.39,bruteforce
1033663,281228,95717,13201,292,66,0,0,66.000,185.39,bruteforce
1033663,170887,402253,5686,333,66,0,0,66.000,185.39,bruteforce
1033663,654190,311189,13722,708,66,0,0,66.000,185.39,bruteforce
1033663,728550,275975,8622,333,66,0,0,66.000,185.39,bruteforce
1033663,100283,387099,2612,333,66,0,0,66.000,185.39,bruteforce
1033663,383866,506208,7665,291,66,0,0,66.000,185.39,bruteforce
1033663,175622,287123,1844,291,66,0,0,66.000,185.39,bruteforce
1033663,806725,275961,127,333,66,0,0,66.000,185.39,bruteforce
1033663,877860,155448,3844,333,66,0,0,66.000,185.39,bruteforce
1033663,529656,1026272,2383,291,66,0,0,66.000,185.39,bruteforce
1033663,107187,422447,7198,292,66,0,0,66.000,185.39,bruteforce
1033663,740629,41912,10273,334,66,0,0,66.000,185.39,bruteforce
1033663,19509,966774,666,334,66,0,0,66.000,185.39,bruteforce
1033663,878003,269431,717,334,66,0,0,66.000,185.39,bruteforce
1033663,673789,417932,2805,292,66,0,0,66.000,185.39,bruteforce
1033663,162487,397525,4510,333,66,0,0,66.000,185.39,bruteforce
1035649,624958,160396,5506,291,66,0,0,66.000,493.57,bruteforce
1035649,95053,239954,5947,333,66,0,0,66.000,493.57,bruteforce
1035649,690611,750344,4261,334,66,0,0,66.000,493.57,bruteforce
1035649,123431,180064,4575,292,66,0,0,66.000,493.57,bruteforce
1035649,356014,849996,28087,292,66,0,0,66.000,493.57,bruteforce
1035649,57537,807303,5752,291,66,0,0,66.000,493.57,bruteforce
1035649,466039,920114,29792,292,66,0,0,66.000,493.57,bruteforce
1035649,338299,574257,46284,750,66,0,0,66.000,493.57,bruteforce
1035649,103314,759801,6689,292,66,0,0,66.000,493.57,bruteforce
1035649,530059,741535,9356,334,66,0,0,66.000,493.57,bruteforce
1035649,269166,692080,6391,291,66,0,0,66.000,493.57,bruteforce
1035649,317925,715117,24276,292,66,0,0,66.000,493.57,bruteforce
1035649,1020651,470381,30441,291,66,0,0,66.000,493.57,bruteforce
1035649,475448,207631,28352,291,66,0,0,66.000,493.57,bruteforce
1035649,626914,211058,3015,333,66,0,0,66.000,493.57,bruteforce
1035649,1012416,476134,1177,333,66,0,0,66.000,493.57,bruteforce
1035649,181890,695793,15011,333,66,0,0,66.000,493.57,bruteforce
1035649,1401,412700,9271,292,66,0,0,66.000,493.57,bruteforce
1035649,412979,450470,42809,709,66,0,0,66.000,493.57,bruteforce
1035649,298784,582360,3135,292,66,0,0,66.000,493.57,bruteforce
1036271,603514,269064,8798,292,66,0,0,66.000,401.68,bruteforce
1036271,109092,477805,412,292,66,0,0,66.000,401.68,bruteforce
1036271,35260,327442,21951,292,66,0,0,66.000,401.68,bruteforce
1036271,897850,789724,17735,292,66,0,0,66.000,401.68,bruteforce
1036271,774876,56482,1734,333,66,0,0,66.000,401.68,bruteforce
1036271,683204,917670,19071,333,66,0,0,66.000,401.68,bruteforce
1036271,912131,805970,21849,291,66,0,0,66.000,401.68,bruteforce
1036271,600397,425891,6606,416,66,0,0,66.000,401.68,bruteforce
1036271,590729,204966,40779,292,66,0,0,66.000,401.68,bruteforce
1036271,646658,761065,5829,333,66,0,0,66.000,401.68,bruteforce
1036271,403025,684151,1046,333,66,0,0,66.000,401.68,bruteforce
1036271,707301,332049,1864,333,66,0,0,66.000,401.68,bruteforce
1036271,810496,877111,19925,292,66,0,0,66.000,401.68,bruteforce
1036271,757131,193654,5488,333,66,0,0,66.000,401.68,bruteforce
1036271,70542,770101,15388,333,66,0,0,66.000,401.68,bruteforce
1036271,440764,906983,21342,291,66,0,0,66.000,401.68,bruteforce
1036271,788802,193933,25955,333,66,0,0,66.000,401.68,bruteforce
1036271,379157,374825,2409,292,66,0,0,66.000,401.68,bruteforce
1036271,731150,902422,7430,292,66,0,0,66.000,401.68,bruteforce
1036271,695004,88422,5019,334,66,0,0,66.000,401.68,bruteforce
1037303,693033,718787,528,292,66,0,0,66.000,154.06,bruteforce
1037303,905527,81257,7034,334,66,0,0,66.000,154.06,bruteforce
1037303,37539,536633,6055,292,66,0,0,66.000,154.06,bruteforce
1037303,683452,141739,4499,333,66,0,0,66.000,154.06,bruteforce
1037303,893095,253497,3825,750,66,0,0,66.000,154.06,bruteforce
1037303,743294,323266,305,292,66,0,0,66.000,154.06,bruteforce
1037303,41358,290461,10932,333,66,0,0,66.000,154.06,bruteforce
1037303,164369,296329,7894,333,66,0,0,66.000,154.06,bruteforce
1037303,112088,450314,4237,333,66,0,0,66.000,154.06,bruteforce
1037303,411804,794099,6117,333,66,0,0,66.000,154.06,bruteforce
1037303,845018,152476,280,291,66,0,0,66.000,154.06,bruteforce
1037303,185390,537239,1561,333,66,0,0,66.000,154.06,bruteforce
1037303,772913,919618,1110,334,66,0,0,66.000,154.06,bruteforce
1037303,971368,540298,1552,292,66,0,0,66.000,154.06,bruteforce
1037303,828289,153479,15232,291,66,0,0,66.000,154.06,bruteforce
1037303,211266,183289,5330,291,66,0,0,66.000,154.06,bruteforce
1037303,1032054,65956,1494,292,66,0,0,66.000,154.06,bruteforce
1037303,601549,231320,16554,834,66,0,0,66.000,154.06,bruteforce
1037303,242764,521923,1173,333,66,0,0,66.000,154.06,bruteforce
1037303,63785,1017905,2156,334,66,0,0,66.000,154.06,bruteforce
1039033,186919,351367,3479,333,66,0,0,66.000,383.88,bruteforce
1039033,786810,456865,31099,333,66,0,0,66.000,383.88,bruteforce
1039033,286179,344108,258,291,66,0,0,66.000,383.88,bruteforce
1039033,998280,56036,8761,750,66,0,0,66.000,383.88,bruteforce
1039033,714612,614512,445,333,66,0,0,66.000,383.88,bruteforce
1039033,50048,45302,1723,334,66,0,0,66.000,383.88,bruteforce
1039033,557127,485710,13561,333,66,0,0,66.000,383.88,bruteforce
1039033,733003,754205,25950,292,66,0,0,66.000,383.88,bruteforce
1039033,116311,355416,15275,334,66,0,0,66.000,383.88,bruteforce
1039033,697748,176858,11657,291,66,0,0,66.000,383.88,bruteforce
1039033,7177,909484,16617,333,66,0,0,66.000,383.88,bruteforce
1039033,379809,371643,8298,268,66,0,0,66.000,383.88,bruteforce
1039033,132805,518126,23639,292,66,0,0,66.000,383.88,bruteforce
1039033,455852,584600,6250,292,66,0,0,66.000,383.88,bruteforce
1039033,816041,107723,9293,334,66,0,0,66.000,383.88,bruteforce
1039033,57641,938092,19352,292,66,0,0,66.000,383.88,bruteforce
1039033,582002,256871,13640,333,66,0,0,66.000,383.88,bruteforce
1039033,811854,700331,9547,292,66,0,0,66.000,383.88,bruteforce
1039033,296029,829010,17317,291,66,0,0,66.000,383.88,bruteforce
1039033,615903,588239,4973,750,66,0,0,66.000,383.88,bruteforce
1040159,957446,24842,6596,292,66,0,0,66.000,193.55,bruteforce
1040159,1022623,432967,5001,292,66,0,0,66.000,193.55,bruteforce
1040159,491541,491943,3539,292,66,0,0,66.000,193.55,bruteforce
1040159,169086,172264,1533,708,66,0,0,66.000,193.55,bruteforce
1040159,603138,735138,603,292,66,0,0,66.000,193.55,bruteforce
1040159,937142,535681,4000,291,66,0,0,66.000,193.55,bruteforce
1040159,716818,784228,7060,333,66,0,0,66.000,193.55,bruteforce
1040159,289382,698234,35415,292,66,0,0,66.000,193.55,bruteforce
1040159,420100,149322,3317,750,66,0,0,66.000,193.55,bruteforce
1040159,932125,113025,99,333,66,0,0,66.000,193.55,bruteforce
1040159,57249,233253,152,334,66,0,0,66.000,193.55,bruteforce
1040159,665812,536534,5790,334,66,0,0,66.000,193.55,bruteforce
1040159,196140,973448,5746,292,66,0,0,66.000,193.55,bruteforce
1040159,239616,652946,4042,333,66,0,0,66.000,193.55,bruteforce
1040159,947577,678910,8033,291,66,0,0,66.000,193.55,bruteforce
1040159,566603,390751,1319,334,66,0,0,66.000,193.55,bruteforce
1040159,857683,326492,3126,333,66,0,0,66.000,193.55,bruteforce
1040159,245427,643238,21067,333,66,0,0,66.000,193.55,bruteforce
1040159,42086,13554,5916,334,66,0,0,66.000,193.55,bruteforce
1040159,918798,419342,336,292,66,0,0,66.000,193.55,bruteforce
1043839,683073,729706,151,291,66,0,0,66.000,302.43,bruteforce
1043839,488002,509188,14905,334,66,0,0,66.000,302.43,bruteforce
1043839,731601,29688,11123,291,66,0,0,66.000,302.43,bruteforce
1043839,1037388,1023250,8430,333,66,0,0,66.000,302.43,bruteforce
1043839,570743,411467,1508,334,66,0,0,66.000,302.43,bruteforce
1043839,541910,438664,225,333,66,0,0,66.000,302.43,bruteforce
1043839,877318,936226,1064,291,66,0,0,66.000,302.43,bruteforce
1043839,746296,1001844,14041,333,66,0,0,66.000,302.43,bruteforce
1043839,570056,221271,23020,292,66,0,0,66.000,302.43,bruteforce
1043839,870533,921023,7592,333,66,0,0,66.000,302.43,bruteforce
1043839,939441,223303,7101,708,66,0,0,66.000,302.43,bruteforce
1043839,443085,1039508,4044,333,66,0,0,66.000,302.43,bruteforce
1043839,885274,874454,12528,750,66,0,0,66.000,302.43,bruteforce
1043839,101833,530804,11116,291,66,0,0,66.000,302.43,bruteforce
1043839,934410,141346,12501,291,66,0,0,66.000,302.43,bruteforce
1043839,607358,18695,534,292,66,0,0,66.000,302.43,bruteforce
1043839,674554,871194,15710,291,66,0,0,66.000,302.43,bruteforce
1043839,32152,828760,18088,292,66,0,0,66.000,302.43,bruteforce
1043839,735773,402172,27003,334,66,0,0,66.000,302.43,bruteforce
1043839,784480,443664,1152,292,66,0,0,66.000,302.43,bruteforce
1046413,201,441632,61,17434,1212,3,43,1282.750,0.83,x16_nonsplit_halving
1046413,201,206223,36,13834,671,0,25,677.250,0.83,x16_nonsplit_halving
1046413,657061,29477,5,18625,1347,3,50,1419.500,0.83,x16_nonsplit_halving
1046413,657061,383455,45,11434,775,0,32,783.000,0.83,x16_nonsplit_halving
1046413,114957,565310,477,15584,1436,3,55,1509.750,0.83,x16_nonsplit_halving
1046413,114957,423741,42,11893,757,0,29,764.250,0.83,x16_nonsplit_halving
1046413,356077,949536,635,15125,1335,3,48,1407.000,0.83,x16_nonsplit_halving
1046413,356077,567987,58,11810,843,0,33,851.250,0.83,x16_nonsplit_halving
1046413,553142,285276,78,14183,1141,3,41,1211.250,0.83,x16_nonsplit_halving
1046413,553142,336532,48,12625,904,0,38,913.500,0.83,x16_nonsplit_halving
1046413,46169,822485,156,28935,1187,3,43,1257.750,0.83,x16_nonsplit_halving
1046413,822106,567440,57,13518,1172,3,41,1242.250,0.83,x16_nonsplit_halving
1046413,46169,875072,34,23143,867,0,37,876.250,0.83,x16_nonsplit_halving
1046413,822106,637618,19,11584,904,0,38,913.500,0.83,x16_nonsplit_halving
1046413,1043815,862121,228,17934,1470,3,56,1544.000,0.83,x16_nonsplit_halving
1046413,400196,794184,30,13666,1319,3,51,1391.750,0.83,x16_nonsplit_halving
1046413,1043815,291639,13,14333,947,0,40,957.000,0.83,x16_nonsplit_halving
1046413,400196,303429,34,10875,757,0,29,764.250,0.83,x16_nonsplit_halving
1046413,829092,522024,979,12851,1184,3,43,1254.750,0.83,x16_nonsplit_halving
1046413,829092,903290,46,11334,922,0,41,932.250,0.83,x16_nonsplit_halving
1047229,645617,928517,432,14602,1079,3,33,1147.250,0.41,x16_nonsplit_halving
1047229,929737,701218,10,15185,1244,3,46,1315.500,0.41,x16_nonsplit_halving
1047229,645617,66632,32,12209,801,0,34,809.500,0.41,x16_nonsplit_halving
1047229,929737,914033,19,13041,765,0,33,773.250,0.41,x16_nonsplit_halving
1047229,826008,1037306,207,14685,1067,3,36,1136.000,0.41,x16_nonsplit_halving
1047229,791039,509745,7,17226,1269,3,48,1341.000,0.41,x16_nonsplit_halving
1047229,826008,154778,49,13459,927,0,40,937.000,0.41,x16_nonsplit_halving
1047229,791039,841204,3,13125,771,0,34,779.500,0.41,x16_nonsplit_halving
1047229,899826,728648,144,13500,1175,3,44,1246.000,0.41,x16_nonsplit_halving
1047229,418817,657946,19,13935,1402,3,52,1475.000,0.41,x16_nonsplit_halving
1047229,75341,194876,7,15310,1371,3,51,1443.750,0.41,x16_nonsplit_halving
1047229,899826,60354,12,11518,873,0,36,882.000,0.41,x16_nonsplit_halving
1047229,418817,247173,17,11167,849,0,37,858.250,0.41,x16_nonsplit_halving
1047229,75341,1012101,12,11833,873,0,36,882.000,0.41,x16_nonsplit_halving
1047229,443265,880323,62,12542,1126,3,41,1196.250,0.41,x16_nonsplit_halving
1047229,443265,406712,44,11167,801,0,34,809.500,0.41,x16_nonsplit_halving
1047229,172612,237398,129,13892,1275,3,46,1346.500,0.41,x16_nonsplit_halving
1047229,172612,44950,43,11417,879,0,37,888.250,0.41,x16_nonsplit_halving
1047229,691056,249501,87,18726,1840,3,72,1918.000,0.41,x16_nonsplit_halving
1047229,691056,791557,42,12500,849,0,37,858.250,0.41,x16_nonsplit_halving
1053259,781785,113677,5794,709,66,0,0,66.000,315.17,bruteforce
1053259,99712,818875,15991,334,66,0,0,66.000,315.17,bruteforce
1053259,823482,454859,192,292,66,0,0,66.000,315.17,bruteforce
1053259,73198,348452,2506,291,66,0,0,66.000,315.17,bruteforce
1053259,514320,685912,22896,291,66,0,0,66.000,315.17,bruteforce
1053259,615940,874538,19013,292,66,0,0,66.000,315.17,bruteforce
1053259,124853,831975,13963,292,66,0,0,66.000,315.17,bruteforce
1053259,51901,621355,2089,292,66,0,0,66.000,315.17,bruteforce
1053259,521049,19260,14070,292,66,0,0,66.000,315.17,bruteforce
1053259,946593,87654,10717,292,66,0,0,66.000,315.17,bruteforce
1053259,638033,1017055,16800,333,66,0,0,66.000,315.17,bruteforce
1053259,824099,905434,3073,333,66,0,0,66.000,315.17,bruteforce
1053259,204689,533329,7376,333,66,0,0,66.000,315.17,bruteforce
1053259,692131,508997,19500,291,66,0,0,66.000,315.17,bruteforce
1053259,758481,774997,577,333,66,0,0,66.000,315.17,bruteforce
1053259,90566,287320,1701,292,66,0,0,66.000,315.17,bruteforce
1053259,163458,792589,28463,333,66,0,0,66.000,315.17,bruteforce
1053259,326715,948684,7329,333,66,0,0,66.000,315.17,bruteforce
1053259,871446,236808,3629,292,66,0,0,66.000,315.17,bruteforce
1053259,965667,1051474,3909,708,66,0,0,66.000,315.17,bruteforce
1054483,238805,771347,7227,292,66,0,0,66.000,354.33,bruteforce
1054483,365092,365783,5546,334,66,0,0,66.000,354.33,bruteforce
1054483,374620,618267,11313,291,66,0,0,66.000,354.33,bruteforce
1054483,140934,172292,8096,334,66,0,0,66.000,354.33,bruteforce
1054483,666233,158362,21548,292,66,0,0,66.000,354.33,bruteforce
1054483,911758,868753,2222,334,66,0,0,66.000,354.33,bruteforce
1054483,333554,914837,27317,292,66,0,0,66.000,354.33,bruteforce
1054483,515615,959118,4740,292,66,0,0,66.000,354.33,bruteforce
1054483,971468,1021061,22487,333,66,0,0,66.000,354.33,bruteforce
1054483,172563,376699,3486,292,66,0,0,66.000,354.33,bruteforce
1054483,540680,446385,3416,292,66,0,0,66.000,354.33,bruteforce
1054483,897990,451278,7519,334,66,0,0,66.000,354.33,bruteforce
1054483,913198,165411,38979,292,66,0,0,66.000,354.33,bruteforce
1054483,161260,772842,1215,292,66,0,0,66.000,354.33,bruteforce
1054483,658082,185729,4214,709,66,0,0,66.000,354.33,bruteforce
1054483,527572,998299,12129,292,66,0,0,66.000,354.33,bruteforce
1054483,69922,721941,8683,292,66,0,0,66.000,354.33,bruteforce
1054483,20480,799781,22705,708,66,0,0,66.000,354.33,bruteforce
1054483,862902,31731,4297,292,66,0,0,66.000,354.33,bruteforce
1054483,367912,689120,8194,333,66,0,0,66.000,354.33,bruteforce
1054853,919575,229882,801,15309,1141,3,48,1213.000,0.67,x16_nonsplit_halving
1054853,919575,738266,53,11625,693,0,33,701.250,0.67,x16_nonsplit_halving
1054853,857361,870048,187,13726,973,3,40,1043.000,0.67,x16_nonsplit_halving
1054853,857361,639756,60,11583,705,0,35,713.750,0.67,x16_nonsplit_halving
1054853,554799,562370,107,18851,1701,3,82,1781.500,0.67,x16_nonsplit_halving
1054853,554799,25458,45,11791,723,0,34,731.500,0.67,x16_nonsplit_halving
1054853,192119,899299,4,12292,935,3,37,1004.250,0.67,x16_nonsplit_halving
1054853,597942,354667,39,14184,1181,3,50,1253.500,0.67,x16_nonsplit_halving
1054853,192119,35912,3,10560,675,0,34,683.500,0.67,x16_nonsplit_halving
1054853,597942,282919,51,10875,723,0,38,732.500,0.67,x16_nonsplit_halving
1054853,965775,586971,123,13017,1061,3,42,1131.500,0.67,x16_nonsplit_halving
1054853,965775,800166,43,10125,621,0,29,628.250,0.67,x16_nonsplit_halving
1054853,894992,270902,373,15225,1153,3,49,1225.250,0.67,x16_nonsplit_halving
1054853,894992,745580,65,12000,735,0,36,744.000,0.67,x16_nonsplit_halving
1054853,459191,629016,291,13834,1165,3,49,1237.250,0.67,x16_nonsplit_halving
1054853,459191,691085,60,11101,753,0,39,762.750,0.67,x16_nonsplit_halving
1054853,556276,867056,59,15208,1191,3,53,1264.250,0.67,x16_nonsplit_halving
1054853,556276,984952,50,11875,705,0,35,713.750,0.67,x16_nonsplit_halving
1054853,1050578,357395,90,14250,1031,3,42,1101.500,0.67,x16_nonsplit_halving
1054853,1050578,769506,51,11500,699,0,34,707.500,0.67,x16_nonsplit_halving
1055143,458914,702223,3958,708,66,0,0,66.000,146.76,bruteforce
1055143,43548,131013,9328,291,66,0,0,66.000,146.76,bruteforce
1055143,843882,962172,751,333,66,0,0,66.000,146.76,bruteforce
1055143,757563,741738,1666,291,66,0,0,66.000,146.76,bruteforce
1055143,869415,899265,1533,334,66,0,0,66.000,146.76,bruteforce
1055143,522996,167782,2425,292,66,0,0,66.000,146.76,bruteforce
1055143,470863,581890,4042,334,66,0,0,66.000,146.76,bruteforce
1055143,435772,531478,877,333,66,0,0,66.000,146.76,bruteforce
1055143,525698,791116,1252,292,66,0,0,66.000,146.76,bruteforce
1055143,256988,711192,5487,333,66,0,0,66.000,146.76,bruteforce
1055143,152298,790677,4917,333,66,0,0,66.000,146.76,bruteforce
1055143,233510,567959,1156,291,66,0,0,66.000,146.76,bruteforce
1055143,654094,347426,11464,333,66,0,0,66.000,146.76,bruteforce
1055143,996872,866529,3468,292,66,0,0,66.000,146.76,bruteforce
1055143,565363,382190,19669,333,66,0,0,66.000,146.76,bruteforce
